0x710181c3e0,"AmiiboNpcDirector"
0x710187bd96,"env_obj_ref_array"
0x710187bda8,"GroupHeader = %s (%d/%d), Dir = Y"
0x710187bdca,"aglatex"
0x710187bdd2,"BlendRateUp"
0x710187bdde,"BlendRateDown"
0x710187bdec,"ExposureMid"
0x710187bdf8,"RangeMin"
0x710187be01,"RangeMax"
0x710187be0a,"VertexOffsetX"
0x710187be18,"サンプル点オフセットX"
0x710187be38,"VertexOffsetY"
0x710187be46,"サンプル点オフセットY"
0x710187be66,"VertexScaleX"
0x710187be73,"サンプル点スケールX"
0x710187be90,"VertexScaleY"
0x710187be9d,"サンプル点スケールY"
0x710187beba,"AutoExposure"
0x710187bec7,"Icon=EFFECT"
0x710187bed3,"edit_type"
0x710187bedd,"編集方法"
0x710187beea,"aspect"
0x710187bef1,"アスペクト"
0x710187bf01,"threshhold_balance"
0x710187bf14,"抽出バランス"
0x710187bf27,"finalblend"
0x710187bf32,"ブレンド"
0x710187bf3f,"enable_depth_clamp"
0x710187bf52,"効果を0-1でクランプ"
0x710187bf6e,"enable_luminance_offset"
0x710187bf86,"輝度オフセット有効"
0x710187bfa2,"enable_clamped_luminance"
0x710187bfbb,"輝度クランプ有効"
0x710187bfd4,"luminance_intensity"
0x710187bfe8,"輝度オフセットスケール"
0x710187c00a,"clamped_luminance"
0x710187c01c,"輝度クランプ値"
0x710187c032,"ex_type"
0x710187c03a,"追加効果"
0x710187c047,"ex_iteration"
0x710187c054,"繰り返し"
0x710187c061,"shaft_"
0x710187c068,"%sthreshhold"
0x710187c075,"%sthreshold_range"
0x710187c087,"閾値境界なめらか"
0x710187c0a0,"%sintensity"
0x710187c0ac,"%sfinalgather"
0x710187c0ba,"%sexpand"
0x710187c0c3,"拡散(1.0が標準)"
0x710187c0d8,"color%d"
0x710187c0e0,"depth_gain"
0x710187c0eb,"depth_offset"
0x710187c0f8,"shaft_d"
0x710187c100,"終了スケール"
0x710187c113,"開始スケール"
0x710187c126,"開始オフセット"
0x710187c13c,"enable_%s"
0x710187c146,"%s_start"
0x710187c14f,"%s_end"
0x710187c156,"%s_value"
0x710187c15f,"%s_value_start"
0x710187c16e,"Min=0,Max=8"
0x710187c17a,"Min=0,Max=10000"
0x710187c18a,"Min=0.001, Max=0.5"
0x710187c19d,"aglblm"
0x710187c1a4,"bloom"
0x710187c1aa,"reduce"
0x710187c1b1,"detect0"
0x710187c1b9,"detect1"
0x710187c1c1,"blur"
0x710187c1c6,"bloom_ex_tgt"
0x710187c1d3,"bloom_ex"
0x710187c1dc,"gain"
0x710187c1e1,"GroupHeader=視点:%d"
0x710187c1f7,"bloom:%d"
0x710187c200,"aglccr"
0x710187c207,"hue"
0x710187c20b,"色相"
0x710187c212,"saturation"
0x710187c21d,"彩度"
0x710187c224,"brightness"
0x710187c22f,"明度"
0x710187c236,"gamma"
0x710187c23c,"ガンマ補正"
0x710187c24c,"Min=0.25, Max=4"
0x710187c25c,"order_toycam_hsb"
0x710187c26d,"トイカメラフィルタを初めに処理する"
0x710187c2a1,"toycam_enable"
0x710187c2af,"トイカメラフィルタ"
0x710187c2cb,"toycam_offset1"
0x710187c2da,"トーンオフセット１"
0x710187c2f6,"toycam_offset2"
0x710187c305,"トーンオフセット２"
0x710187c321,"toycam_level1"
0x710187c32f,"レベル補正１"
0x710187c342,"toycam_level2"
0x710187c350,"レベル補正２"
0x710187c363,"toycam_saturation1"
0x710187c376,"彩度１"
0x710187c380,"toycam_saturation2"
0x710187c393,"彩度２"
0x710187c39d,"toycam_brightness"
0x710187c3af,"toycam_contrast"
0x710187c3bf,"コントラスト"
0x710187c3d2,"toycam_mul_color"
0x710187c3e3,"乗算カラー"
0x710187c3f3,"level"
0x710187c3f9,"レベル補正"
0x710187c409,"Icon=COLOR"
0x710187c414,"agl::pfx::ColorCorrection"
0x710187c42e,"ぼかしレベル"
0x710187c441,"Min=0, Max=6"
0x710187c44e,"start"
0x710187c454,"end"
0x710187c458,"near_enable"
0x710187c464,"近景ぼけ有効"
0x710187c477,"far_enable"
0x710187c482,"遠景ぼけ有効"
0x710187c495,"depth_blur"
0x710187c4a0,"近景ぼけの深度ぼかし"
0x710187c4bf,"enable_vignetting_color"
0x710187c4d7,"enable_vignetting_blur"
0x710187c4ee,"周辺ぼけ有効"
0x710187c501,"enable_vignetting_2_shape"
0x710187c51b,"形状設定をわける"
0x710187c534,"enable_color_control"
0x710187c549,"深度による色調整"
0x710187c562,"enable_color_reverse"
0x710187c577,"色調整をもどす"
0x710187c58d,"indirect_enable"
0x710187c59d,"インダイレクト処理有効"
0x710187c5bf,"indirect_depth_cancelenable"
0x710187c5db,"インダイレクト処理をDepthでキャンセル"
0x710187c611,"enable_reduce_draw"
0x710187c624,"低解像度描画有効"
0x710187c63d,"far_start"
0x710187c647,"近景ぼけ開始深度"
0x710187c660,"far_end"
0x710187c668,"近景ぼけ終了深度"
0x710187c681,"depth_blur_add"
0x710187c690,"深度ぼかし加算"
0x710187c6a6,"saturate_min"
0x710187c6b3,"color_ctrl_depth"
0x710187c6c4,"色調整距離"
0x710187c6d4,"indirect_tex_trans"
0x710187c6e7,"テクスチャ行列Trans"
0x710187c702,"indirect_tex_rotate"
0x710187c716,"テクスチャ行列Rotate"
0x710187c732,"indirect_tex_scale"
0x710187c745,"テクスチャ行列Scale"
0x710187c760,"indirect_scale"
0x710187c76f,"ゆがみ幅"
0x710187c77c,"周辺ぼけ強さ"
0x710187c78f,"vignetting_blend"
0x710187c7a0,"vignetting_color"
0x710187c7b1,"周辺減光色"
0x710187c7c1,"far_mul_color"
0x710187c7cf,"乗算色"
0x710187c7d9,"vignetting_shape_0"
0x710187c7ec,"vignetting_shape_1"
0x710187c7ff,"enable_dof_far_max"
0x710187c812,"一定距離以上で無効化する"
0x710187c837,"dof_far_max"
0x710187c843,"無効化する距離"
0x710187c859,"Max=100000"
0x710187c864,"enable_indirect_from_full"
0x710187c87e,"インダイレクトバッファをフル解像度にする"
0x710187c8bb,"%s_type"
0x710187c8c3,"%s_range"
0x710187c8cc,"変化幅"
0x710187c8d6,"%s_scale"
0x710187c8df,"%s_trans"
0x710187c8e8,"agldof"
0x710187c8ef,"Icon=SNAPSHOT"
0x710187c8fd,"dof"
0x710187c901,"dof_blur_mipmap"
0x710187c911,"dof_depth_mipmap"
0x710187c922,"Mode=RGBOnly, Max=2"
0x710187c936,"Min=0.1,Max=10"
0x710187c945,"Min=0.0, Max=10"
0x710187c955,"Min=0.001, Max=2"
0x710187c966,"Min=-1, Max=1"
0x710187c974,"range"
0x710187c97a,"trans"
0x710187c980,"aglfila"
0x710187c988,"antialias_type"
0x710187c997,"fxaa_detect_edge_qa"
0x710187c9ab,"エッジ抽出クォリティ"
0x710187c9ca,"fxaa_fetcht_qa"
0x710187c9d9,"テクスチャフェッチのクォリティ"
0x710187ca07,"subpix_param"
0x710187ca14,"サブピクセル処理時のオフセット"
0x710187ca42,"Min = 0.0, Max = 0.5, Mode = MinMaxLock"
0x710187ca6a,"max_span"
0x710187ca73,"ぼかし最大半径"
0x710187ca89,"Min = 0.0, Max = 5.0"
0x710187ca9e,"span_multiply"
0x710187caac,"ぼかし時の倍率"
0x710187cac2,"Min = 0.1, Max = 5.0"
0x710187cad7,"span_minimum"
0x710187cae4,"ぼかし時の最小半径（0.1 px 単位）"
0x710187cb13,"Min = 0.0, Max = 0.1"
0x710187cb28,"リプロジェクション"
0x710187cb44,"fxaa_reprojection_move_limit"
0x710187cb61,"リプロジェクション時の最大追跡ピクセル数"
0x710187cb9e,"smaa_variation"
0x710187cbad,"バリエーション"
0x710187cbc3,"smaa_detect_edge_qa"
0x710187cbd7,"smaa_line_detect_qa"
0x710187cbeb,"ライン検出クォリティ"
0x710187cc0a,"smaa_line_detect_th"
0x710187cc1e,"ライン検出閾値"
0x710187cc34,"smaa_line_detect_local_adopt"
0x710187cc51,"局所エッジ閾値"
0x710187cc67,"smaa_weight_calc_qa"
0x710187cc7b,"重み計算クォリティ"
0x710187cc97,"smaa_velocity_penalty_scale"
0x710187ccb3,"ベロシティによるペナルティ"
0x710187ccdb,"depth_mask_func"
0x710187cceb,"デプステストの関数"
0x710187cd07,"depth_mask_reference"
0x710187cd1c,"設定するデプス値"
0x710187cd35,"Min = 0.0, Max = 1.0"
0x710187cd4a,"filter_aa"
0x710187cd54,"FilterAA"
0x710187cd5d,"Icon=CIRCLE_BLACK"
0x710187cd6f,"ENABLE_ALPHA_OUT"
0x710187cd80,"USE_NORMALIZED_LINEAR_DEPTH"
0x710187cd9c,"DEBUG_NO"
0x710187cda5,"IS_EDGE_DETECTION_DISCARDABLE"
0x710187cdc3,"IS_EDGE_DETECTION_OUTPUT_DEPTH"
0x710187cde2,"IS_WEIGHT_CALCULATION_TINY_AREA"
0x710187ce02,"WEIGHT_CALCULATION_QUALITY"
0x710187ce1d,"IS_REPROJECTION"
0x710187ce2d,"IS_ENCODE_POS_STORAGE"
0x710187ce43,"STEP"
0x710187ce48,"temp_target"
0x710187ce54,"luma"
0x710187ce59,"stencilDepth"
0x710187ce66,"lineMap"
0x710187ce6e,"edgeStorage"
0x710187ce7a,"weightMap"
0x710187ce84,"temporaryScreen"
0x710187ce94,"Min=0.0 , Max=0.5"
0x710187cea6,"Min=0.0 , Max=5.0"
0x710187ceb8,"Min=0.0 , Max=2.0"
0x710187ceca,"IsEnable=%s"
0x710187ced6,"GroupHeader = コンテキスト%d"
0x710187cef9,"全体の色"
0x710187cf06,"blur_after_flare"
0x710187cf17,"ブラーを最後にする"
0x710187cf33,"is_enable_threshold"
0x710187cf47,"高輝度バッファを内部生成する"
0x710187cf72,"threshold"
0x710187cf7c,"高輝度バッファ閾値（輝度）"
0x710187cfa4,"ghost_num"
0x710187cfae,"ゴースト数"
0x710187cfbe,"ghost_dispersal"
0x710187cfce,"ゴースト分離幅"
0x710187cfe4,"is_enable_halo"
0x710187cff3,"ハロ有効"
0x710187d000,"halo_width"
0x710187d00b,"ハロ位置"
0x710187d018,"halo_color"
0x710187d023,"ハロ色"
0x710187d02d,"is_enable_chroma_distortion"
0x710187d049,"色収差有効"
0x710187d059,"chroma_distortion"
0x710187d06b,"色収差（ XYZ が RGB に対応）"
0x710187d091,"chroma_distortion_scale"
0x710187d0a9,"色収差スケール"
0x710187d0bf,"Min = 0, Max = %d, Mode = MinMaxLock"
0x710187d0e4,"Min = -0.5, Max = 0.5"
0x710187d0fa,"Min = -1, Max = 1"
0x710187d10c,"Min = -0.05, Max = 0.05"
0x710187d124,"Min = -2, Max = 2"
0x710187d136,"aglflr"
0x710187d13d,"flare_filter"
0x710187d14a,"reduce_temp"
0x710187d156,"blur_temp"
0x710187d160,"flare_buffer"
0x710187d16d,"ghost_color_0"
0x710187d17b,"ghost_color_1"
0x710187d189,"ghost_color_2"
0x710187d197,"ghost_color_3"
0x710187d1a5,"ghost_color_4"
0x710187d1b3,"ghost_color_5"
0x710187d1c1,"ghost_color_6"
0x710187d1cf,"ghost_color_7"
0x710187d1dd,"aglmf"
0x710187d1e3,"result_sampler_linear"
0x710187d1f9,"結果のテクスチャフィルタをLinearにする"
0x710187d230,"Icon=LIGHT"
0x710187d23b,"mf_root_param"
0x710187d249,"%d_%s"
0x710187d24f,"Layout=Grid, NumRow=%d, NumCol=6"
0x710187d270,"%d : "
0x710187d276,"Comment=%sを削除します"
0x710187d293,"Comment=Filter%d : %sと順序を入れ替えます"
0x710187d2c7,"%d : %s"
0x710187d2cf,"縮小フィルター"
0x710187d2e5,"拡大フィルター"
0x710187d2fb,"ぼかしフィルター"
0x710187d314,"カラーコレクション"
0x710187d330,"フォーマット変更"
0x710187d349,"版ずれフィルター"
0x710187d362,"切り抜き"
0x710187d36f,"expand"
0x710187d376,"change_format"
0x710187d384,"color_drift"
0x710187d390,"trimming"
0x710187d399,"active"
0x710187d3a0,"save_index"
0x710187d3ab,"GroupHeader=%s設定"
0x710187d3c0,"Comment=チェックを外すことで、設定を残したまま%sを無効化できます"
0x710187d41c,"Comment=%sの初期設定に戻します"
0x710187d445,"offset_adjust"
0x710187d453,"フェッチ位置調整"
0x710187d46c,"reduce_scale"
0x710187d479,"縮小スケール"
0x710187d48c,"MultiFilterReduce"
0x710187d49e,"Min=-10, Max=10"
0x710187d4ae,"拡大スケール"
0x710187d4c1,"MultiFilterExpand"
0x710187d4d3,"blur_type"
0x710187d4dd,"blur_num"
0x710187d4e6,"ブラー反復回数"
0x710187d4fc,"gaussian_kernel"
0x710187d50c,"ガウシアンカーネル"
0x710187d528,"MultiFilterBlur"
0x710187d538,"Min=-0, Max=10"
0x710187d547,"MultiFilterColorCorrection"
0x710187d562,"フォーマット"
0x710187d575,"comp_sel_r"
0x710187d580,"comp_sel_g"
0x710187d58b,"comp_sel_b"
0x710187d596,"comp_sel_a"
0x710187d5a1,"drift_r"
0x710187d5a9,"ずれR"
0x710187d5b1,"drift_g"
0x710187d5b9,"ずれG"
0x710187d5c1,"drift_b"
0x710187d5c9,"ずれB"
0x710187d5d1,"MultiFilterColorDrift"
0x710187d5e7,"trim_center"
0x710187d5f3,"中心位置"
0x710187d600,"trim_scale"
0x710187d60b,"MultiFilterTrimming"
0x710187d61f,"Min=-1.0, Max=1.0"
0x710187d631,"%s IsEnable = %s"
0x710187d642,"Mode=Simple,"
0x710187d64f,"%s <not found>"
0x710187d65e,"Icon=FOLDER_RED"
0x710187d66e,"Icon=FOLDER_GREEN"
0x710187d680,"セーブ（グループ\"%s\"）"
0x710187d6a0,"ロード（グループ名が\"%s\"のデータ）"
0x710187d6d2,"Icon = DRAW"
0x710187d6de,"DRC"
0x710187d6e2,"cJobQueueType_CalcDL%d"
0x710187d6f9,"1DL使用最大:%d[byte]"
0x710187d712,"1DL使用最大(ControlMemory):%d[byte]"
0x710187d73a,"SpecularCurve"
0x710187d748,"ラフネス対スペキュラ乗数/強度のカーブ"
0x710187d780,"LightPrePass"
0x710187d78d,"agl::lght::LightPrePass"
0x710187d7a5,"light_prepass_light_buffer"
0x710187d7c0,"明るさ"
0x710187d7ca,"Min = 2, Max = %d, Mode = MinMaxLock"
0x710187d7ef,"ftxb"
0x710187d7f4,"File = %%AGL_ROOT%%/tools/bat/convertTempTexture.bat, NoWindow = True, WindowStyle = Hidden, WaitEnd = True, Arg = %%AGL_ROOT%%/tools/temporary/temp_proj_light.bfres %s, Dir = %s"
0x710187d8a7,"%AGL_ROOT%/tools/temporary/"
0x710187d8c3,"%AGL_ROOT%/tools/temporary/temp_proj_light.bfres"
0x710187d8f4,"SpotLight"
0x710187d8fe,"ProjLight"
0x710187d908,"SSII-Dif"
0x710187d911,"SSII-Ref"
0x710187d91a,"difbuf_light"
0x710187d927,"difbuf_normal"
0x710187d935,"difbuf_depth"
0x710187d942,"refbuf_normal"
0x710187d950,"refbuf_depth"
0x710187d95d,"refbuf_light"
0x710187d96a,"dif_renderbuf"
0x710187d978,"ref_renderbuf"
0x710187d986,"summary0"
0x710187d98f,"summary"
0x710187d997,"dif_expand_%d"
0x710187d9a5,"dif_light_%d"
0x710187d9b2,"ref_expand_%d"
0x710187d9c0,"PrevFrameBuffer"
0x710187d9d0,"temp_pre_render_buf"
0x710187d9e4,"Min = %d, Max = %d"
0x710187d9f7,"Min = %d, Max = %d, Mode = MinMaxLock"
0x710187da1d,"Start %d"
0x710187da26,"Num %d"
0x710187da2d,"Intensity %d"
0x710187da3a,"aglsdw"
0x710187da41,"cascade_num"
0x710187da4d,"Cascade Num"
0x710187da59,"mip_level_num"
0x710187da67,"MipLevel Num"
0x710187da74,"depth_clamp"
0x710187da80,"Depth Clamp"
0x710187da8c,"bounding_calc_type"
0x710187da9f,"Bounding Calc Type"
0x710187dab2,"optimize_offset_near"
0x710187dac7,"Optimize Offset Near"
0x710187dadc,"Min=0"
0x710187dae2,"optimize_offset_far"
0x710187daf6,"Optimize Offset Far"
0x710187db0a,"stable_texel_width"
0x710187db1d,"Stable Texel Width"
0x710187db30,"cascade_near"
0x710187db3d,"same_point_epsilon"
0x710187db50,"Same Point Epsilon"
0x710187db63,"near_far_margin_array"
0x710187db79,"Near Far Margin"
0x710187db89,"depth_shadow"
0x710187db96,"shadow_unit_%d"
0x710187dba5,"shadow_map"
0x710187dbb0,"Min=1, Max=%d"
0x710187dbbe,"Cascade %d Frustum"
0x710187dbd1,"Cascade %d Depth"
0x710187dbe2,"Frustum Near %d"
0x710187dbf2,"matrix_calc_type"
0x710187dc03,"Matrix Calc Type"
0x710187dc14,"shadow_map_type"
0x710187dc24,"Shadow Map Type"
0x710187dc34,"size_w"
0x710187dc3b,"Min=32,Max=2048"
0x710187dc4b,"size_h"
0x710187dc52,"reduce_type"
0x710187dc5e,"縮小バッファ生成タイプ"
0x710187dc80,"enable_hiz"
0x710187dc8b,"HiZ有効"
0x710187dc95,"force_array"
0x710187dca1,"１枚でもArray"
0x710187dcb3,"use_16_unorm"
0x710187dcc0,"16_UNorm"
0x710187dcc9,"alloc_without_ctx"
0x710187dcdb,"WithoutContext"
0x710187dcea,"alloc_from_mem1"
0x710187dcfa,"Mem1"
0x710187dcff,"expand_to_mem2"
0x710187dd0e,"Expand To Mem2"
0x710187dd1d,"expand_all_slice"
0x710187dd2e,"全SliceをまとめてExpand"
0x710187dd4c,"scissor"
0x710187dd54,"Scissor"
0x710187dd5c,"create_half"
0x710187dd68,"縮小バッファ生成（Half）"
0x710187dd8b,"half_size_cascade_num"
0x710187dda1,"縮小バッファカスケード数（Half）"
0x710187ddd0,"Min=-1,Max=4"
0x710187dddd,"create_quarter"
0x710187ddec,"縮小バッファ生成（Quarter）"
0x710187de12,"quater_size_cascade_num"
0x710187de2a,"縮小バッファカスケード数（Quat）"
0x710187de59,"reduce_mem1"
0x710187de65,"縮小バッファをMem1に生成"
0x710187de88,"scissor_margin"
0x710187de97,"Scissor Margin"
0x710187dea6,"Shadow Map"
0x710187deb1,"shadow_map_depth"
0x710187dec2,"shadow_map_expand_mwm2"
0x710187ded9,"shadow_map_expand_mem2"
0x710187def0,"shadow_map_reduce_depth"
0x710187df08,"vsm_temp"
0x710187df11,"is_enable"
0x710187df1b,"is_outputLinearSampler"
0x710187df32,"バイリニア出力"
0x710187df48,"resolutionMode"
0x710187df57,"バッファ解像度"
0x710187df6d,"screenSpaceBlurType"
0x710187df81,"screenSpaceBlurWidth"
0x710187df96,"ブラーサンプリング数"
0x710187dfb5,"mScreenSpaceBlurRepNum"
0x710187dfcc,"pcfWidth"
0x710187dfd5,"PCFブラー幅"
0x710187dfe5,"noiseWidth"
0x710187dff0,"ぼかしノイズ幅"
0x710187e006,"is_useStaticDepthShadow"
0x710187e01e,"静的デプスシャドウを使用"
0x710187e043,"is_useDecalAo"
0x710187e051,"デカールAOを使用"
0x710187e069,"is_UseDecalTrailSigned"
0x710187e080,"Rチャンネルに符号付きで濃淡を追加描画"
0x710187e0b8,"is_useFarFade"
0x710187e0c6,"遠距離フェードを使用"
0x710187e0e5,"dynamicShadowFarFadeStart"
0x710187e0ff,"動的シャドウ遠距離フェード開始位置"
0x710187e133,"dynamicShadowFarFadeEnd"
0x710187e14b,"動的シャドウ遠距離フェード終了位置"
0x710187e17f,"staticShadowFarFadeStart"
0x710187e198,"静的シャドウ遠距離フェード開始位置"
0x710187e1cc,"staticShadowFarFadeEnd"
0x710187e1e3,"静的シャドウ遠距離フェード終了位置"
0x710187e217,"is_useDepth2Normal"
0x710187e22a,"デプスから法線を生成"
0x710187e249,"is_useDepth2NormalBlur"
0x710187e260,"生成した法線を一緒にぼかす"
0x710187e288,"normal2ShadowRatio"
0x710187e29b,"法線をシャドウに反映する角度"
0x710187e2c6,"normal2ShadowMul"
0x710187e2d7,"法線をシャドウに反映する影濃度"
0x710187e305,"faceNormalBias"
0x710187e314,"光源に直行した面のシャドウ補正距離"
0x710187e348,"is_useMipLevelBlur"
0x710187e35b,"ミップマップにぼけた絵を生成"
0x710187e386,"is_useMipLevelBlurReduce"
0x710187e39f,"ミップマップのぼけを縮小して生成"
0x710187e3d0,"mipBlurWidth"
0x710187e3dd,"ミップマップのブラーサンプリング数"
0x710187e411,"mipBlurRepNum"
0x710187e41f,"ミップマップのブラー回数"
0x710187e444,"is_usePreCombSsao"
0x710187e456,"SSAOを先に統合して一緒にぼかす"
0x710187e482,"is_useSsaoDirectDraw"
0x710187e497,"SSAOを外部でバッファに直接描画"
0x710187e4c3,"is_useFarDepthTest"
0x710187e4d6,"指定Z座標でデプステスト"
0x710187e4f9,"is_farDepthTestDist"
0x710187e50d,"デプステストを行うZ座標"
0x710187e530,"is_overSampleing"
0x710187e541,"オーバーサンプリングを使用(縮小時のみ)"
0x710187e57a,"is_ReduceBlurWidth"
0x710187e58d,"オーバーサンプリング時ブラー幅"
0x710187e5bb,"is_PcfShaderType"
0x710187e5cc,"PCF/ぼかしノイズ設定"
0x710187e5e9,"is_PcfSampleNum"
0x710187e5f9,"PCFサンプリング数設定"
0x710187e618,"shadow_prepass_light_buffer"
0x710187e634,"shadow_prepass_light_buffer_temp"
0x710187e655,"shadow_prepass_light_buffer_temp_half"
0x710187e67b,"Min = 0,Max=12"
0x710187e68a,"Min = 0,Max = 10.0"
0x710187e69d,"Min = 0,Max = 1.0"
0x710187e6af,"Min = 0,Max = 5"
0x710187e6bf,"Min = 1,Max = 20"
0x710187e6d0,"Min = 0,Max = 1000.0"
0x710187e6e5,"Min = 0,Max = 5.0"
0x710187e6f7,"Min = 0,Max = 50.0"
0x710187e70a,"ao_history"
0x710187e715,"ao_buffer"
0x710187e71f,"ssao_ao"
0x710187e727,"radius"
0x710187e72e,"ao_far"
0x710187e735,"AOの半径が0になる距離"
0x710187e754,"dist_attn"
0x710187e75e,"遮蔽計算が影響する最大距離"
0x710187e786,"enable_dist_attn"
0x710187e797,"距離による遮蔽計算の減衰"
0x710187e7bc,"enable_reprojection"
0x710187e7d0,"前フレームの情報を使う"
0x710187e7f2,"mix_rate"
0x710187e7fb,"前のフレームの割合"
0x710187e817,"density"
0x710187e81f,"濃さ調整"
0x710187e82c,"enable_rotate"
0x710187e83a,"サンプル点の回転"
0x710187e853,"blur_quality_hi"
0x710187e863,"ぼかし高画質"
0x710187e876,"mip_blur_quality_hi"
0x710187e88a,"縮小ぼかし高画質"
0x710187e8a3,"ぼかし回数"
0x710187e8b3,"mip_blur_num"
0x710187e8c0,"縮小ぼかし回数"
0x710187e8d6,"基準深度オフセット"
0x710187e8f2,"sample_pair_num"
0x710187e902,"サンプルペアの数"
0x710187e91b,"Min=1"
0x710187e921,"ssao"
0x710187e926,"ssao_blur_temp"
0x710187e935,"ssao_reduced_depth"
0x710187e948,"agl::sdw::SSAO"
0x710187e957,"Icon=SYSTEM"
0x710187e963,"World位置"
0x710187e96f,"CoreRadius"
0x710187e97a,"コアサイズ"
0x710187e98a,"VerticesBias"
0x710187e997,"頂点の偏り"
0x710187e9a7,"DepthOffset"
0x710187e9b3,"深度オフセット"
0x710187e9c9,"ScrEdgeSize"
0x710187e9d5,"フレームアウト位置"
0x710187e9f1,"向き"
0x710187e9f8,"PseudoOccl"
0x710187ea03,"画面外疑似遮蔽判定"
0x710187ea1f,"IsFixPosX"
0x710187ea29,"X軸位置のカメラ相対にする"
0x710187ea4f,"IsFixPosY"
0x710187ea59,"IsFixPosZ"
0x710187ea63,"default %d"
0x710187ea6e,"Min = 0, Max = 2"
0x710187ea7f,"preset"
0x710187ea86,"idx"
0x710187ea8a,"OfxLensFlare"
0x710187ea97,"レンズフレア"
0x710187eaaa,"OfxLensFlare::Preset"
0x710187eabf,"レンズフレアPreset"
0x710187ead8,"TextureIdx%d"
0x710187eae5,"テクスチャ番号"
0x710187eafb,"Texture2Idx%d"
0x710187eb09,"テクスチャ番号2"
0x710187eb20,"Position%d"
0x710187eb2b,"Rotate%d"
0x710187eb34,"角度"
0x710187eb3b,"Intensity%d"
0x710187eb47,"強度"
0x710187eb4e,"IsSizeZoom%d"
0x710187eb5b,"サイズを拡縮"
0x710187eb6e,"Size%d"
0x710187eb75,"Color%d"
0x710187eb7d,"BlendMode%d"
0x710187eb89,"合成モード"
0x710187eb99,"IsEnableDraw%d"
0x710187eba8,"IsEnableRotate%d"
0x710187ebb9,"ライト方向に回転"
0x710187ebd2,"IsEnableRotateInv%d"
0x710187ebe6,"ライトと逆方向に回転"
0x710187ec05,"IsEnableOccludedScaling%d"
0x710187ec1f,"遮蔽率でスケール"
0x710187ec38,"IsEnableOccludedDec%d"
0x710187ec4e,"遮蔽率でテクスチャカラーを減算"
0x710187ec7c,"IsEnableOccludedAlpha%d"
0x710187ec94,"遮蔽率で透明にする"
0x710187ecb0,"IsEnableRotatePos%d"
0x710187ecc4,"位置依存回転"
0x710187ecd7,"RotatePosRate%d"
0x710187ece7,"位置依存回転の勢い"
0x710187ed03,"IsEnableEdgeScaling%d"
0x710187ed19,"フレームアウトでスケーリングする"
0x710187ed4a,"EdgeScaleRate%d"
0x710187ed5a,"フレームアウトスケーリングの度合い"
